order_id,customer_id,order_purchase_timestamp,order_status,price,freight_value,customer_state,payment_type
84f68b9e-d25a-485b-a41a-1317cbfb07fc,1911,2026-01-25 10:30:48,canceled,32.42,2.26,IL,credit_card
7c449dee-86c5-4def-956e-a41437e452ef,1579,2026-01-25 11:27:02,delivered,27.22,4.94,AZ,voucher
ad5f068e-b129-4d95-a80d-256e6239c4b1,341,2026-01-25 11:40:10,delivered,52.64,9.49,NY,credit_card
620cd7d2-c942-4522-9980-63eed8eecb6c,106,2026-01-25 11:49:40,delivered,9.76,1.3,MA,credit_card
c19e5895-2bbc-4591-b24a-004219beedc3,156,2026-01-25 11:50:41,delivered,22.45,3.86,NY,boleto
ff4a38cb-2537-42d4-8402-e31dd4315b30,1514,2026-01-25 11:56:01,delivered,19.72,2.32,AZ,credit_card
290a1fd3-4b04-4f2a-89ef-40dd4286142b,358,2026-01-25 11:58:31,delivered,41.34,7.07,WA,credit_card
caf57d3d-8dc8-40a7-aaa0-edab7e370007,1747,2026-01-25 12:24:47,shipped,42.84,3.19,CA,boleto
92172dfe-a355-4ade-bf74-4759c15c73f7,750,2026-01-25 13:36:15,delivered,15.14,3.02,CA,credit_card
4a24a3e0-a51d-427e-970f-22398bad11bd,127,2026-01-25 13:48:41,processing,30.17,2.22,NY,debit_card
17b5136a-5c14-4e98-9c32-a789b62a5eb4,692,2026-01-25 14:22:49,delivered,12.9,1.84,CA,boleto
a8ec7354-e102-4850-8a3a-911d7e4f2f2d,1000,2026-01-25 14:54:55,shipped,88.74,5.32,OR,voucher
32d0d257-bf98-4552-ad09-bcf9f94e7781,985,2026-01-25 14:55:49,canceled,31.14,2.44,FL,credit_card
e252a476-498f-4c8b-b963-55ab4079c5e4,1504,2026-01-25 15:33:28,delivered,8.45,0.59,CO,credit_card
754a29f9-dcf8-4714-bb83-6f0c49f00e9d,654,2026-01-25 16:04:34,delivered,43.97,4.26,CA,credit_card
17abd437-7a3f-4295-9026-d7f773e67137,1130,2026-01-25 16:32:27,delivered,39.37,2.27,OR,credit_card
cdc62bb5-62a1-4153-abd0-ebcd3efbc6b5,874,2026-01-25 16:35:01,delivered,28.69,1.56,WA,debit_card
d01bd934-f038-447b-8033-b7a17e731bde,1029,2026-01-25 16:35:36,delivered,74.27,12.53,MA,debit_card
ca6849f9-582f-432f-82cf-48657f883ec8,1894,2026-01-25 17:13:17,shipped,83.16,12.03,AZ,boleto
b5d3de2f-46aa-467f-9564-dbe3e534cc5d,447,2026-01-25 17:21:41,canceled,29.04,4.08,OR,debit_card
5af0ef65-fdb6-4eb7-b96b-c58518a73812,184,2026-01-25 18:10:19,delivered,8.91,1.1,IL,credit_card
2711d496-dac4-4aae-bada-be063e5cfa33,488,2026-01-25 18:52:23,delivered,14.14,2.65,IL,credit_card
59d1b028-9ff7-4a19-aa2e-3d03d2a3d255,163,2026-01-25 19:12:44,delivered,31.65,3.89,CA,credit_card
be8fefe1-73c4-4b03-ab17-7103b9293e32,1329,2026-01-25 19:46:35,delivered,26.67,4.67,CA,debit_card
39309fa6-3696-4025-9c84-f51d70c29120,42,2026-01-25 21:04:37,delivered,86.72,9.26,OR,credit_card
71978faa-8960-4b7d-9d27-ec6885fdaff7,468,2026-01-25 21:56:09,shipped,26.43,2.14,WA,credit_card
d93d8d76-eda1-41fc-a3c6-61b36ee7a6ff,1547,2026-01-25 22:23:21,delivered,61.09,11.66,AZ,credit_card
994b1a0b-be2d-44b0-91fb-f99efbb5fe52,1659,2026-01-25 22:32:36,delivered,29.04,4.82,FL,credit_card
af866f95-a4bd-4167-a7e9-e7dd1d2d01c6,1763,2026-01-26 00:06:05,delivered,29.82,2.9,OR,voucher
a6cddcbf-5d40-489a-adb8-39ed9f22a2df,274,2026-01-26 01:27:06,delivered,63.36,9.01,TX,credit_card
2a282e73-1369-4f63-8caa-3815f7b0c6a2,1991,2026-01-26 01:28:37,canceled,17.39,2.51,FL,credit_card
2dc9e2a2-3942-464c-bd21-dcbdf736d6e1,975,2026-01-26 02:52:48,processing,10.42,1.08,CO,credit_card
c9a31dc7-b04a-4121-a74e-c6963b5a16d4,932,2026-01-26 04:09:22,delivered,18.74,2.41,CO,credit_card
0c8f63d0-93d6-4261-a99d-2080c7c59b9a,1458,2026-01-26 05:56:19,delivered,13.01,2.36,CA,credit_card
f7d850ae-d003-4478-abb8-a76929941273,1894,2026-01-26 06:26:20,delivered,22.78,3.36,TX,credit_card
923a6780-8005-4bbe-a2bd-decc8ec477b5,824,2026-01-26 07:17:30,delivered,27.06,2.32,TX,debit_card
17743b41-efda-4fee-8532-349180d8d399,134,2026-01-26 09:52:07,delivered,24.89,4.74,CO,boleto
98858607-1efb-4cee-86f6-c08ab6341232,1281,2026-01-26 13:55:05,delivered,172.4,33.93,IL,boleto
804530fd-6d20-4a2d-91b4-9cd17afa6dcd,1621,2026-01-26 14:26:17,delivered,10.41,2.06,FL,credit_card
99dc5d0b-914b-4a4a-a72a-981a999ce924,336,2026-01-26 14:35:24,delivered,15.62,1.49,TX,credit_card
a5ab821b-6626-40a9-a0d8-33de09055adb,1124,2026-01-26 14:42:56,delivered,44.58,4.13,MA,boleto
b9cc2b62-c841-4230-bd43-64e9614ce013,1466,2026-01-26 14:43:25,shipped,29.89,4.24,MA,debit_card
ffca8127-2430-4e92-8944-ea2ef3354edc,1214,2026-01-26 14:53:02,delivered,20.78,1.69,AZ,credit_card
95bb17ae-6bd3-4707-baf7-dfaa9b10451c,745,2026-01-26 14:53:06,delivered,146.91,14.44,AZ,credit_card
4791b14f-90d8-48f3-ba38-8b9ca554dbe2,392,2026-01-26 16:14:47,canceled,86.79,14.03,TX,credit_card
98334644-141a-4a45-a811-fb6ab066775e,783,2026-01-26 16:36:07,canceled,8.96,1.71,CA,credit_card
dde5dd92-ff5c-47a7-be64-c37c8848442c,476,2026-01-26 17:14:59,delivered,15.7,0.92,CA,credit_card
28d68f9c-0a1a-470a-9344-936a5ac32f35,1543,2026-01-26 18:06:11,delivered,10.88,1.76,OR,credit_card
e517b82a-92b3-452b-92eb-55eae719e3a8,1775,2026-01-26 18:31:02,delivered,74.26,10.04,TX,boleto
6d40e47f-2483-4357-91a9-ccda2258eae9,190,2026-01-26 19:30:29,delivered,49.07,9.19,CO,credit_card
ce5edfd4-7863-4586-9875-980a092e509d,271,2026-01-26 21:03:27,delivered,13.59,1.06,NY,credit_card
d38d89b4-5db5-4cf4-af4d-a8c6c89ef891,838,2026-01-26 22:32:39,delivered,93.9,6.49,FL,credit_card
71e423f7-237c-4e72-9ec6-a01c3299a97c,357,2026-01-26 22:51:55,delivered,22.66,2.02,CO,credit_card
6f05fdf1-3260-49b0-93fc-ddccfbc71151,482,2026-01-26 23:33:36,delivered,18.04,2.37,IL,credit_card
5736d52c-1e7a-4d2d-89a5-24a959ef699b,1418,2026-01-26 23:54:14,delivered,17.83,1.57,FL,debit_card
60f7dd93-a00c-4342-8894-a3fc38e34a68,923,2026-01-27 01:52:31,delivered,28.89,1.67,NY,credit_card
023e2ccb-8d48-4829-9009-97d47e4206f8,1442,2026-01-27 02:01:39,delivered,15.64,1.86,MA,debit_card
aabb7cec-94f5-41ee-906d-2f5bed21d652,242,2026-01-27 02:44:09,delivered,50.45,9.57,IL,credit_card
3a719888-0c0f-4eef-bdeb-ff6798a92c29,298,2026-01-27 03:02:08,delivered,44.96,3.31,FL,credit_card
7badea52-acd3-4040-bea5-afb66bd6f018,1989,2026-01-27 03:08:11,delivered,14.52,1.69,MA,credit_card
d53b9274-8ce6-4be9-9f98-9ad9c4dc64ab,1067,2026-01-27 03:16:57,delivered,175.66,12.47,CA,credit_card
85735809-69f7-40ac-9fe8-fbe1166acd4d,745,2026-01-27 03:57:01,delivered,64.25,10.49,FL,debit_card
7aac7bc6-0a4a-49fa-9ea0-1c872323a6d3,1628,2026-01-27 04:06:38,shipped,63.43,5.79,TX,debit_card
3168a3e4-20b9-466c-b7b9-e926097c1a4e,481,2026-01-27 04:22:50,delivered,161.42,13.23,TX,debit_card
a09a19df-e673-4917-9a17-0e8f02aaa2e5,1679,2026-01-27 04:28:32,delivered,35.39,2.3,CA,credit_card
f9f72ee6-8608-4829-ab5c-07c533f5575b,759,2026-01-27 05:51:03,delivered,13.26,1.38,CA,credit_card
4074146b-6f9a-41ac-a169-bbdf4c38b536,360,2026-01-27 05:53:19,delivered,98.79,12.74,MA,credit_card
4d4fcfc5-6b06-4844-a097-10811f796ac5,996,2026-01-27 06:20:49,shipped,164.13,28.81,WA,debit_card
bb322c1b-2c1c-40b8-a323-8fdf64d525ca,931,2026-01-27 06:29:20,shipped,43.87,3.81,IL,boleto
8e2bd227-2301-4e46-9510-ae55164d1e03,1404,2026-01-27 08:48:12,delivered,45.64,6.83,TX,credit_card
9e62535c-f863-4c73-a3d7-fe38d801acc4,12,2026-01-27 09:20:17,delivered,7.8,0.61,CO,credit_card
7072f936-1243-4b09-bff3-95432d9eec92,1274,2026-01-27 09:27:35,delivered,53.64,3.26,IL,credit_card
dccf01a7-3faa-4d9b-b294-9fc109652e05,1270,2026-01-27 10:00:09,delivered,31.09,1.96,CO,voucher
6f4c5266-7185-4ca1-9e7f-a7d4b521c4d1,880,2026-01-27 10:33:24,shipped,25.55,1.76,AZ,debit_card
a65a632d-38c5-4c79-a631-41cd7ed0015d,859,2026-01-27 11:44:46,delivered,50.19,5.14,CO,debit_card
50db4663-652e-4977-9280-c6038d318332,763,2026-01-27 12:00:31,delivered,55.94,7.6,MA,credit_card
89602aa5-8781-4603-bf43-4e2d5c5c539d,1753,2026-01-27 12:10:51,canceled,59.89,6.23,CA,boleto
1f4eabb7-dc59-41f3-bd32-41207825fe9e,968,2026-01-27 12:40:37,canceled,25.36,1.72,CO,credit_card
d9b845e4-7492-47a2-873f-9fa2405a87d2,50,2026-01-27 12:42:49,shipped,137.16,9.88,CO,credit_card
5a481719-bd56-460b-ac4b-8b5c0c4b0409,993,2026-01-27 13:12:37,delivered,28.72,5.7,MA,credit_card
00a668e2-3530-4034-a606-f8e6e2cc06b3,1053,2026-01-27 14:58:07,delivered,23.26,3.55,CO,credit_card
f506d902-5425-4088-9de8-89740b0a2151,65,2026-01-27 14:59:13,delivered,62.27,6.22,AZ,credit_card
39bf8500-248b-445e-8078-6ea710880f37,276,2026-01-27 17:27:59,canceled,129.91,11.92,OR,credit_card
3de3cf44-40a7-4e73-a348-0eaa9f7ef99f,125,2026-01-27 19:25:10,delivered,72.36,11.86,CO,credit_card
fa7a221f-8863-4a86-976d-c4d01d539548,1488,2026-01-27 19:37:53,shipped,5.0,0.64,FL,voucher
52858b48-415b-4d4f-bac0-d579afab93b9,446,2026-01-27 20:40:34,delivered,27.22,3.04,CO,credit_card
035028fd-c3f5-4eaa-90a0-82f08e4bdd9c,1299,2026-01-27 21:39:13,delivered,52.63,9.57,WA,credit_card
7454f387-7bf4-493c-b845-1ada5c84d5e2,3,2026-01-27 22:17:19,delivered,59.35,8.02,TX,credit_card
45a6ea38-31bd-4db0-bebd-0c086665ab54,722,2026-01-27 23:05:05,delivered,26.92,2.85,CO,boleto
fc1897a8-550a-4cc5-a5ff-04123a7d467c,980,2026-01-27 23:31:34,delivered,46.64,8.08,TX,credit_card
b1ef9cc3-e246-4624-8dbc-7d1f54e6ec22,604,2026-01-28 00:18:55,delivered,22.79,4.21,CA,debit_card
562804bb-5e5a-4339-b0c5-a25ac19ef55e,1341,2026-01-28 01:59:47,delivered,85.41,5.58,WA,credit_card
a34c3515-07a0-4e99-9e92-5e05e9378187,425,2026-01-28 02:40:07,delivered,38.31,7.15,IL,credit_card
14a4b971-cb6b-42d7-bb2d-90aab343cfd6,108,2026-01-28 03:37:42,canceled,6.5,0.85,WA,credit_card
5ef82a51-4f8b-4ee2-afe7-0c4e75501a99,1216,2026-01-28 04:39:30,delivered,22.58,3.98,CO,credit_card
7af7ced4-388d-40d2-86e0-b842a00a5476,1488,2026-01-28 04:40:12,delivered,44.96,2.63,CA,credit_card
0b4c7dec-52af-4d16-930b-516499bf9e24,508,2026-01-28 07:01:15,delivered,11.9,1.45,AZ,debit_card
56b0d4d8-1630-42ab-a713-c945baacca0f,562,2026-01-28 07:33:30,shipped,37.51,4.57,TX,credit_card
c24dbf42-502c-4701-8996-39fd90b97e8e,299,2026-01-28 07:37:07,delivered,10.7,1.25,CO,credit_card
e46430ec-7c0e-4b77-a713-d2db275f21e4,1846,2026-01-28 08:21:08,delivered,24.64,1.29,AZ,credit_card
8f99a7f3-a712-495c-9cae-7b81130a9438,1404,2026-01-28 08:26:44,delivered,12.1,1.56,FL,debit_card
7391b71c-3ec6-43a4-9ccb-f98fa4ea86b5,567,2026-01-28 08:34:24,shipped,15.62,0.88,NY,credit_card
e2f7ddf7-2f88-464f-be3d-b8f6a3df0f54,1884,2026-01-28 09:49:06,shipped,19.91,1.15,TX,boleto
bd1ae0da-894f-4d62-b3f8-60b4e3edda5c,333,2026-01-28 10:05:09,delivered,33.88,5.53,TX,credit_card
584af4b3-f78a-463e-91c5-f9af5648a1ae,1322,2026-01-28 10:26:58,delivered,12.3,1.84,WA,credit_card
db625bb3-34b0-4446-9bb2-9cbc539308a5,1851,2026-01-28 10:53:46,delivered,84.21,8.06,AZ,credit_card
075c9905-3f63-461e-8f28-96f5438534e7,1373,2026-01-28 11:06:03,shipped,14.7,2.53,CO,credit_card
4e465c1e-a09a-4eee-a784-b5bad2c1ef53,1634,2026-01-28 13:16:35,delivered,47.78,6.53,IL,debit_card
0fcde9e3-8b23-4945-ae8f-bfe3e661df4f,870,2026-01-28 14:50:55,delivered,20.93,2.29,MA,credit_card
961322c0-3904-4c75-8265-83290f15648e,692,2026-01-28 16:58:53,canceled,35.14,2.6,TX,credit_card
80d51486-c908-4c62-b72f-f3d665ef1b3c,179,2026-01-28 17:15:01,delivered,35.36,2.79,FL,credit_card
4b8cf30f-93ad-4f6f-b319-37a304efb152,1737,2026-01-28 18:03:17,delivered,32.22,2.75,AZ,debit_card
6f422a33-29c5-448a-9415-eb78dead5e63,1747,2026-01-28 21:18:25,canceled,44.92,4.4,NY,credit_card
f915f58c-1d21-44a4-a857-de0e65530787,563,2026-01-28 21:28:52,delivered,9.58,1.59,WA,debit_card
6bf6c263-dc84-4a8e-a33a-bcba0b2afda0,356,2026-01-28 22:11:31,shipped,8.21,0.64,NY,credit_card
497d4bb7-da89-4abc-9be1-89c88a807fb7,30,2026-01-29 00:00:07,delivered,60.63,3.31,IL,credit_card
8e55b88c-2a63-4b1e-b141-d6f3a0f44f83,497,2026-01-29 00:09:26,delivered,56.02,7.64,WA,debit_card
3f242fec-7bdd-4a3d-9861-0f80a28624a4,1622,2026-01-29 01:33:12,delivered,12.76,1.55,TX,debit_card
faf9b2f0-4f87-47a0-b2bf-917adf9d0753,910,2026-01-29 02:09:59,delivered,26.62,1.9,WA,credit_card
e360512f-17fa-4695-95ac-5f0f37ec418c,1882,2026-01-29 02:36:59,delivered,43.43,7.34,CO,credit_card
3289d93f-78df-49a3-81b5-29ff0f4fed8d,1432,2026-01-29 03:58:03,delivered,30.38,2.06,CA,credit_card
b8a5e9b8-4e7f-4add-adc6-fbb93c1170a2,193,2026-01-29 05:22:04,processing,14.31,2.03,IL,boleto
8994a165-47ad-42d8-b70f-551f6320e13f,299,2026-01-29 06:15:48,delivered,50.3,5.6,WA,credit_card
881778b3-51bb-4935-b5e4-b898717f1317,1167,2026-01-29 07:08:31,delivered,50.37,7.83,IL,credit_card
418ce93f-671a-40e5-bac0-30635fcb7cb8,1634,2026-01-29 08:51:38,delivered,86.41,16.06,WA,debit_card
dc95f04b-26b7-48f7-892f-6ec28bc8b634,983,2026-01-29 09:06:55,delivered,82.09,10.13,WA,credit_card
82b37e46-3fc4-4a07-8c76-2226ae88fef1,1504,2026-01-29 09:26:59,delivered,56.26,11.03,IL,debit_card
29648fd8-f84f-4d66-a0ac-f7b881834c78,282,2026-01-29 09:51:13,delivered,30.36,5.55,CA,credit_card
8ed1bb0f-fd6d-45ad-b02f-a4bf29a206c2,846,2026-01-29 09:51:16,delivered,27.17,5.28,WA,credit_card
070e8454-61ef-4d4f-ae05-897ed57334fd,927,2026-01-29 10:04:39,delivered,28.4,2.94,TX,credit_card
5657f1e4-aae4-410e-9d5a-dadd8f6a4d20,1301,2026-01-29 10:49:28,delivered,58.93,9.13,TX,credit_card
4cf82676-45f1-4460-945a-69944ef1e2db,988,2026-01-29 11:17:05,delivered,93.97,9.97,FL,credit_card
53f7d078-68dc-4d8d-86cf-d6e212e27e36,644,2026-01-29 13:10:40,delivered,19.49,3.04,MA,credit_card
c99f10d8-0193-43b9-af2e-97509cbca812,708,2026-01-29 14:15:56,delivered,14.49,1.46,AZ,debit_card
267df16e-5496-4a8d-bd7b-7291175d6ef6,1652,2026-01-29 14:33:31,delivered,31.52,5.64,WA,credit_card
e9442f7c-c83f-4fd2-a654-e8acdb16b6f3,1600,2026-01-29 15:51:34,delivered,31.56,2.21,MA,credit_card
3601cc3f-0b0c-44b3-846b-c851bd23cb88,957,2026-01-29 16:47:04,delivered,12.55,1.16,TX,boleto
a7d6fd16-696c-4484-a3bb-89486852f717,783,2026-01-29 17:46:32,delivered,14.24,2.67,TX,credit_card
2035693d-79c1-455b-a80b-a7f5a2fff2d5,80,2026-01-29 18:39:38,delivered,24.81,1.57,NY,credit_card
19f5d71d-c4dc-4316-8e3a-41a6e53f151a,746,2026-01-29 19:46:25,delivered,8.11,0.95,FL,credit_card
d5dabc5c-3d11-4bfe-93a7-79254120eb76,1335,2026-01-29 21:25:29,delivered,5.0,0.49,AZ,credit_card
5c1ae39c-8b48-464a-a706-43a458866f17,1729,2026-01-29 21:42:01,delivered,10.64,1.18,FL,credit_card
40b22ae9-5b99-4d76-bfc6-8bad005d3f5d,882,2026-01-29 22:01:44,delivered,9.29,0.83,MA,credit_card
82922e13-1bca-4d3d-aa90-c814fd6aaa21,1889,2026-01-29 22:30:53,delivered,91.68,11.4,CA,credit_card
743d2762-a8c9-4ddb-a0cf-57ea1a96bc77,535,2026-01-29 22:40:37,delivered,43.86,8.42,FL,credit_card
0b21c0a5-f041-499d-850b-1691ee042d0c,1060,2026-01-29 22:54:05,delivered,18.16,2.5,FL,debit_card
978d084e-5720-45a4-9be2-cfc4e69646c1,1316,2026-01-29 23:30:05,delivered,273.81,19.45,OR,debit_card
f6a3ad4f-0b6f-406d-96d9-2cedab5e1337,1159,2026-01-29 23:51:39,delivered,57.98,6.87,CO,credit_card
8eda5840-119b-4b79-a620-80519902bf3f,707,2026-01-30 00:28:10,delivered,42.39,6.0,TX,credit_card
48f3b021-94ac-4d24-ae02-4e5f4814101b,1300,2026-01-30 00:54:46,delivered,28.46,5.68,AZ,credit_card
3ef70788-b26b-4bb0-9f89-940251df5bed,168,2026-01-30 01:00:51,delivered,40.93,6.99,WA,credit_card
b328dfe2-4121-4234-b314-8aa5f9646cf9,1896,2026-01-30 01:10:55,delivered,40.07,6.89,CA,debit_card
fe5c47aa-b638-4a2a-904b-38e2cba45a78,1601,2026-01-30 03:24:22,delivered,15.17,3.01,CA,credit_card
5b1b763b-8167-4f18-8697-911441bbb159,543,2026-01-30 04:13:07,delivered,12.53,0.7,NY,credit_card
7ebd46cb-1bee-4d9e-8977-615daad94c4d,1653,2026-01-30 04:41:53,delivered,66.2,4.52,AZ,debit_card
b320f4c7-0e4f-42c5-8319-5fb0f44f2d8f,1225,2026-01-30 05:43:56,shipped,21.57,1.53,NY,debit_card
83af5178-94dd-4de7-8442-529c83a75312,742,2026-01-30 05:46:06,delivered,12.57,1.6,WA,credit_card
7298a9c6-31cb-475f-b6aa-0f224add9c1c,212,2026-01-30 07:07:13,delivered,15.42,1.55,MA,credit_card
693088f4-d463-4fc6-8115-d223586c558c,743,2026-01-30 07:20:07,processing,113.11,15.17,CO,voucher
3e00bf91-4271-413d-afe4-7293a1838a64,1659,2026-01-30 07:54:17,delivered,57.34,8.94,CO,debit_card
22e472a5-d185-4359-b257-d1c1c059fd04,359,2026-01-30 09:43:27,shipped,91.57,14.53,NY,credit_card
cd039996-7ba7-4edd-974c-8e16eab112da,125,2026-01-30 10:09:28,delivered,59.03,6.25,TX,credit_card
2b1f1e68-9cf7-4d34-bfc2-e76f4661a1b1,1392,2026-01-30 10:27:15,delivered,350.98,18.26,MA,debit_card
28d4a81e-6a33-4bab-af4a-e0171c07697a,471,2026-01-30 11:51:48,delivered,54.79,7.58,OR,credit_card
9efff20b-837a-4c4e-b172-e35c87867c55,1094,2026-01-30 12:09:58,delivered,43.12,2.33,IL,credit_card
dcaf526f-a4ae-4550-87e5-40d64c303243,767,2026-01-30 12:50:08,processing,24.07,4.0,CA,boleto
c3dfcb08-e4a2-479c-b347-b17846def6d5,431,2026-01-30 13:31:15,delivered,16.47,3.04,NY,voucher
f2db7a90-cbb0-4490-aa1e-8954915b65d2,528,2026-01-30 13:40:25,delivered,18.64,2.39,CA,credit_card
1defea95-769f-4b8c-a0eb-c5ef13f04f1f,562,2026-01-30 14:28:35,delivered,72.09,10.99,FL,debit_card
2f4c96c9-aa09-4d9a-b048-8f9c317e1f10,6,2026-01-30 15:11:18,delivered,31.31,4.4,MA,debit_card
a85cee15-4cef-495b-89bf-ed91949fef7b,1097,2026-01-30 15:56:04,delivered,18.06,3.48,AZ,debit_card
8c4b6fa7-2680-4e8b-af2c-847a07a6e41e,411,2026-01-30 18:13:46,shipped,16.17,0.88,WA,credit_card
b763acf4-2e50-4653-a162-07490b3f8ddc,1953,2026-01-30 19:36:21,delivered,26.19,4.86,NY,credit_card
9b06a0bd-36c4-4e58-9928-9323d2118277,116,2026-01-30 19:41:39,canceled,68.51,4.29,WA,credit_card
ecb89504-7315-4eb6-8e2b-eafc2d57d79e,1591,2026-01-30 19:43:02,shipped,78.54,4.8,OR,credit_card
4f8ba9a4-911b-4bd1-ad48-98d38e4235cc,619,2026-01-30 21:15:50,shipped,41.53,4.17,NY,voucher
7b5cec14-142f-4f18-89d9-3cf5de8a8d27,1650,2026-01-30 21:54:08,delivered,14.08,0.83,CA,credit_card
c914f791-1f61-48bd-856b-8a7447658e1d,1116,2026-01-30 21:56:31,delivered,168.99,22.25,OR,credit_card
760ff71d-892c-4bb9-8d2a-653959553f05,1509,2026-01-30 22:43:35,delivered,20.28,3.61,CO,credit_card
ef213ae5-f176-483a-b2bd-0fc6e0b17181,983,2026-01-30 22:46:05,shipped,22.26,1.86,AZ,credit_card
150fea62-4627-48c7-8f0c-64deb01fbb7b,1573,2026-01-30 22:51:29,delivered,17.11,1.47,TX,voucher
47f456a4-a72e-4563-9206-a2f4760a3b84,565,2026-01-30 23:26:33,canceled,45.55,4.5,CO,boleto
694963d6-c3c5-4e1f-9a2f-16c655326890,129,2026-01-30 23:32:52,delivered,67.53,6.71,NY,credit_card
47f56a9a-ce29-4961-9b0d-e2881d7ccbc3,464,2026-01-30 23:36:09,delivered,10.31,0.68,WA,credit_card
df76957b-59c7-46f3-9353-942d01e4c659,600,2026-01-30 23:48:34,delivered,43.4,3.59,TX,credit_card
4f580a87-f4ba-4650-8035-52ebb7084e8a,1822,2026-01-31 00:08:48,canceled,131.11,17.78,FL,credit_card
323d91c0-bbdc-4a73-80cd-e19adf3753de,1043,2026-01-31 00:26:43,delivered,79.17,13.66,CO,credit_card
dbbb95ef-1fcf-43d6-9044-a26b42127574,1646,2026-01-31 00:58:05,canceled,20.84,1.41,NY,voucher
2da5ba70-08a9-4f38-a68b-b8d3bb802437,402,2026-01-31 02:12:45,delivered,18.29,2.9,TX,credit_card
14bbf857-a801-4030-ade4-8796a2d1e2b1,1513,2026-01-31 03:20:13,delivered,22.08,1.58,IL,debit_card
40c4c31f-70ca-4e16-8368-7b495c322196,640,2026-01-31 03:28:56,delivered,15.17,1.29,WA,credit_card
8c79eee4-269c-4013-8e92-b2a99629a035,591,2026-01-31 04:11:37,canceled,24.2,2.56,WA,boleto
91e8f3f0-842f-410e-b2e6-e232ba162df9,357,2026-01-31 04:38:33,delivered,14.48,1.81,FL,voucher
58a34537-e4c9-408d-87de-340bdcf0ba8b,803,2026-01-31 04:55:03,delivered,35.81,5.12,AZ,credit_card
a30278d1-b795-4596-9482-dd4a431080c3,1872,2026-01-31 08:19:12,delivered,25.86,4.32,MA,credit_card
97acbc19-ca10-4a69-a84f-a00907017456,361,2026-01-31 08:20:13,delivered,61.26,5.38,NY,credit_card
1c4c8ce4-c7ac-4146-aa03-d149b1d98f4c,749,2026-01-31 10:59:21,delivered,66.97,9.78,CO,boleto
e53bf986-1a63-42ff-ae71-2baaba00cc91,528,2026-01-31 11:33:54,delivered,58.21,10.14,NY,credit_card
9e26a84f-fbfa-41c4-8369-befee0ad3802,458,2026-01-31 13:35:41,delivered,33.04,5.48,CO,credit_card
64a586ff-3962-413c-be85-2a17260124b5,223,2026-01-31 14:58:21,delivered,23.99,1.88,MA,debit_card
f6fd662e-49a8-44c2-a80b-ddf0c3941587,1407,2026-01-31 15:00:07,delivered,142.02,13.48,NY,debit_card
5e62076f-628d-44ed-a25d-9cfba300e426,1899,2026-01-31 16:06:52,delivered,85.9,10.31,CA,credit_card
1bdc3317-bb3d-4399-bb0f-54a30cff40d1,1280,2026-01-31 16:20:04,shipped,9.1,1.29,AZ,credit_card
79e989a3-4bb3-4fa9-b468-0dd37001eba3,280,2026-01-31 16:24:29,delivered,6.28,0.37,MA,credit_card
c4681e90-f30d-4a7e-8422-614788f1d696,1766,2026-01-31 18:11:51,delivered,15.08,1.45,WA,credit_card
99627b47-8c60-4c0d-8728-379393a94233,1389,2026-01-31 19:23:40,shipped,41.85,3.61,CO,credit_card
11fe2a9f-1c20-4dfe-a6dd-8360aca734e6,1183,2026-01-31 19:24:50,delivered,134.05,17.49,MA,debit_card
0c67a18e-59ba-4d62-a552-291ca02eb365,1825,2026-01-31 19:56:36,delivered,36.01,3.61,MA,credit_card
f2b2be21-afda-4089-b76b-3a7c6685c893,1955,2026-01-31 22:50:52,shipped,35.11,5.84,MA,credit_card
00438d92-ac8e-49fe-80e5-d99715c6f992,1709,2026-01-31 23:34:01,shipped,21.8,2.06,NY,credit_card
2af3ebf2-296f-4b08-b747-0ff6a3df5f49,1696,2026-02-01 00:28:30,shipped,12.9,1.05,NY,credit_card
87f3cf87-00c3-40ed-a380-4e52e33f867c,797,2026-02-01 00:36:57,delivered,41.09,7.2,NY,debit_card
8b538c5d-0a4a-4d79-b4d5-71aae398674f,128,2026-02-01 01:07:17,delivered,8.72,1.09,MA,debit_card
99db52b9-42dd-486d-947f-4dbd579685e5,256,2026-02-01 03:12:58,delivered,14.84,1.74,WA,credit_card
43788607-1edb-4721-89f1-ec75b912b8bf,461,2026-02-01 03:36:19,delivered,27.23,3.53,FL,boleto
97593e2b-3b9d-415a-8ef1-bee4e35014fd,1597,2026-02-01 03:57:35,delivered,32.02,5.04,FL,credit_card
42e4d0ee-11d3-4382-adfd-91513e3cc250,1689,2026-02-01 04:31:42,delivered,24.52,2.5,FL,credit_card
d69efedc-5b89-4fc5-80e7-3b6a5e8a64f1,1766,2026-02-01 05:02:50,canceled,44.94,7.73,MA,debit_card
7a988953-fdc9-44f8-b9c8-c8cf3b9f21dc,1920,2026-02-01 05:55:04,delivered,7.3,0.41,MA,credit_card
3851415e-76bc-4f2e-a2f2-0c3c2783c228,1982,2026-02-01 06:10:59,delivered,9.99,1.62,TX,boleto
4ba58008-f1f7-4d89-957a-dd574a823432,1590,2026-02-01 06:31:08,delivered,33.7,5.13,IL,credit_card
0345f7e8-a6d1-4fa9-8ba2-a006fa54e91a,1030,2026-02-01 07:00:40,processing,38.36,2.4,AZ,credit_card
c7113146-2a1f-4d4e-99cd-890064d6cd74,292,2026-02-01 07:21:01,delivered,50.25,3.26,IL,credit_card
